-1.58995 0.388943 0.110227 -1.27856 -2.53854 3 -0.123053 1.82974 1.7628 -2.12603 -2.17645 2.82379 1.75296 0.0688905
-1.39043 1.7227 1.5424 -0.529812 2.8973 2.42043 1.42594 2.45242 -1.16577 -2.01911 -1.65788 1.44984 2.66217 2.43558
0.196502 1.7628 -1.66489 -1.80641 1.74602 3 -0.0555864 0.625043 1.58548 -1.98826 -0.391679 -2.8973 2.43079 -2.88033
0.257974 -1.7622 -1.74808 -2.42041 2.8973 1.99929 -1.20199 -0.102872 1.73803 1.6182 -1.20156 2.81056 3 2.8973
1.03651 -0.910511 2.75843 -1.61021 2.38651 1.8455 -0.884694 1.50007 1.72773 0.0481607 -0.0726837 -1.96739 2.57465 -1.19484
1.54657 -1.55817 -1.80941 -0.169146 -2.8973 2.99999 0.4602 -1.5226 0.216062 1.94791 -2.57394 2.4467 2.1658 2.8973
2.13239 -0.0129192 2.52208 -1.4592 0.542456 3 0.561339 1.73136 0.860944 -1.71996 -0.953814 1.83966 2.5194 2.8973
2.05642 -1.10724 0.468273 -0.0704352 1.90445 2.44676 -2.72344 0.333237 0.336819 0.0534714 -1.14564 1.48745 2.53624 0.314997
-0.703075 -0.918986 -1.20169 -2.56219 2.8973 2.66787 1.19628 1.33531 1.69629 -2.03973 -0.45462 2.5404 3 -0.74077
1.76684 -0.20497 2.42824 -1.31946 1.58298 2.64865 0.590417 -1.06928 -0.570459 1.96077 -1.22278 0.325718 3 2.8973
-1.55298 -0.294473 -0.0897344 -2.07653 2.8973 2.91644 2.66647 1.51855 0.675715 -0.767735 -1.0875 2.38468 3 -2.83394
-1.74864 1.7628 -2.8973 -1.42101 -2.8973 1.83914 -0.716979 2.32709 0.66326 -1.51603 -1.37219 1.50569 2.99999 -2.00051
1.9602 -0.0973439 2.6622 -1.96713 2.8973 2.64761 -0.0457544 -1.8519 -0.19387 2.77665 -1.84555 2.8973 2.66587 -0.971418
-0.769398 1.20513 -1.36313 -0.772309 0.934602 3 1.57823 -1.29552 -0.542442 1.3239 -1.95158 2.2263 1.9879 1.55448
-2.8973 -1.64405 1.6815 -1.9288 -2.39079 2.97966 0.656094 1.04018 1.36054 -1.02407 -1.0818 2.8973 2.20137 -0.147764
1.41013 -0.985509 2.15318 -0.0761507 1.3917 2.53144 -0.151069 2.81624 0.499 -1.935 -1.64626 1.56099 2.99807 -2.87058
1.485 -1.12448 0.539294 -0.32781 2.8973 2.37494 -0.501946 -1.93416 -1.76241 0.0398741 -1.7017 2.8973 1.63999 -1.39867
1.53153 -1.67443 -1.88 -0.0698 1.8937 3 -2.8973 -1.70811 -0.325098 2.47607 -2.68894 2.8973 1.7346 1.54949
-2.16882 0.771265 0.491627 -2.5227 2.8973 1.56031 2.84963 -2.23375 -1.71364 2.8973 -0.241423 2.8973 2.73594 1.98938
1.9829 -0.36909 2.8973 -1.12764 -1.14851 2.94859 -0.750918 2.56776 -0.55194 -1.61637 -1.47212 0.246435 3 -0.382446
1.57657 -0.439705 -2.89728 -2.57621 -2.8973 1.68763 1.39971 0.34427 1.69783 1.42758 -0.664976 1.88509 2.94005 2.8973
-1.04827 1.48639 2.8973 -0.551879 2.46939 2.26701 -2.59458 0.422325 0.654268 -0.376747 -0.841005 1.65872 2.28939 0.374477
1.07455 -0.536669 2.8973 -1.01333 1.65499 2.41973 -2.43367 -1.07798 -1.68441 0.749065 -1.21711 1.97842 2.44259 -0.5826
1.44636 -1.7628 0.00377944 -0.140525 -1.32671 3 2.36652 2.7158 0.528971 -1.35193 -2.68804 -2.75992 2.03952 -2.24803
1.59681 -0.284323 2.88584 -2.68808 2.8973 1.7409 -1.23443 1.02936 1.73515 -2.55937 -0.0698 -0.820882 3 0.0229895
-1.07506 0.702687 -1.18637 -0.733404 1.28645 2.67684 0.279127 -2.80811 0.0611202 -2.54992 -1.52291 0.444286 3 -2.7717
-0.661144 0.657187 -0.460619 -1.21578 -1.6935 2.62691 -0.225255 0.058218 0.740081 0.317982 -1.0845 1.68633 2.44916 -1.28326
0.287358 1.7628 -1.05351 -2.51574 -2.46304 2.41109 -2.89424 -1.99725 -1.73526 1.75802 -0.373636 -2.38105 2.84727 -2.89349
-0.991932 0.200036 -1.19582 -2.27768 2.44532 2.0915 0.416688 -2.6246 -1.10273 -1.97939 -1.33761 -2.81066 2.42173 -2.60611
0.226505 -0.150818 -1.5538 -1.57004 -1.7826 2.90725 2.44676 0.816893 1.7628 -2.8973 -1.3091 -2.8973 1.9339 -2.72868
-1.46792 1.56194 0.760409 -0.0698 -2.44091 2.98916 0.427168 -1.16864 -1.7628 1.68516 -2.58228 -2.8973 1.53896 -1.78731
-0.497794 1.5952 -2.38264 -1.14867 1.88421 2.42802 1.94692 0.294526 1.14279 2.27612 -0.0698 -1.20444 2.3395 1.95927
-0.13977 -1.7628 -1.86517 -1.88236 2.19666 2.81841 2.8973 -1.0602 -1.75061 1.79261 -1.31093 -2.13394 2.77981 1.5951
-0.646681 0.0398535 -0.739715 -2.56491 -2.8973 2.11387 0.337391 0.090857 1.76273 1.70829 -1.02048 2.8973 3 2.69769
1.60155 -1.47897 -1.48807 -0.0698 -2.31366 2.99519 0.809294 1.92134 -1.00085 -1.19635 -2.31123 2.8973 2.91721 0.760426
2.25151 -1.03279 1.83214 -2.09519 2.8973 1.86691 0.963319 1.81268 0.64816 -0.609011 -1.7209 -2.64547 2.45513 -1.48563
1.63407 -0.799338 -2.12121 -0.0698 -1.16344 2.40762 1.91025 0.357871 0.405238 0.655058 -0.81675 0.0582747 2.68122 2.64764
-0.202683 0.441484 -1.61303 -2.74746 2.88919 1.85384 -2.89332 -1.67388 -1.7628 1.3066 -0.5998 -2.77517 3 -2.8973
1.42887 -1.7628 0.565928 -1.41246 -2.8973 1.79418 0.138345 2.29209 1.12658 -1.70869 -1.28005 1.57185 2.89372 -2.72825
-2.50236 -0.435767 0.827239 -1.84424 1.55963 2.99957 -0.721368 -2.63468 -1.13822 -1.32717 -0.560786 -1.88081 2.65723 -1.78476
-2.8973 -1.15287 1.59938 -1.85659 -1.85241 3 -1.54497 0.215049 1.74624 2.1526 -0.511963 -0.912485 2.8047 1.75841
1.64248 -1.14552 -0.427847 -0.0698 -2.8973 2.62465 -0.800092 -2.03866 0.27293 2.8973 -1.83441 1.74403 3 -2.40393
1.00912 -0.699214 2.87079 -0.57643 1.3841 2.37214 -0.900346 1.56925 1.0584 -1.66105 -0.0698 0.74097 2.46061 -1.02175
0.5695 0.0235405 -2.17546 -1.71309 2.70335 3 0.391054 -1.76495 -0.216001 2.70852 -1.47727 2.49589 3 -0.780593
2.8973 0.0147415 1.09689 -1.88935 1.93744 2.36005 -1.50928 1.33189 1.10181 0.022013 -0.334589 -1.15015 2.74988 -1.00807
1.67355 -1.70967 1.1736 -0.0698 -0.869375 3 -1.30733 1.07202 0.31949 -0.484194 -2.6187 2.7444 1.77347 -0.325418
-0.24747 -0.320633 -1.3818 -1.53311 0.371379 3 -1.29774 1.59244 0.643973 -0.840118 -0.793332 0.497317 2.86644 -0.965639
-0.537973 0.318993 -0.551843 -1.80284 -2.2058 2.48767 2.49386 2.85139 -1.65458 -1.42061 -1.23054 -1.38248 3 -1.89151
1.65005 -0.448921 -2.58543 -0.974664 -1.48188 2.55016 2.82454 -0.0295846 1.33328 2.30849 -0.834205 -1.61598 2.43209 2.841
-2.8973 0.307785 0.937626 -1.40937 1.42855 2.73586 0.561003 1.2738 1.7628 2.8973 -1.16079 2.78308 2.03711 2.8973
-2.46359 1.7628 2.08242 -0.60467 -0.869967 2.76884 -0.391776 -0.409428 -1.22277 1.6212 -1.75469 -1.58541 3 0.435504
1.8802 -1.38707 -0.471299 -0.752338 2.8973 2.07597 0.909254 -2.58932 -0.718546 2.57403 -0.541102 1.54643 2.35132 -2.8973
-2.89715 0.785853 1.41713 -1.55796 -2.8973 2.96801 -2.45294 2.49133 0.158984 -1.46142 -1.8652 -2.8973 2.82034 -0.203648
-2.8973 -0.0660886 1.31523 -1.46773 0.0980541 3 0.940592 -2.12781 -0.920491 1.43122 -0.227773 1.98565 2.45869 -2.89414
-2.16391 1.4928 1.67337 -0.569269 -1.53403 3 -0.905745 0.248385 -0.685265 0.921588 -2.35982 -2.8973 2.80884 2.70879
-2.8973 -0.0509595 0.872831 -1.71138 1.85714 2.68727 -2.8973 -1.10562 -0.943563 1.76593 -1.14111 1.24176 3 -0.825623
0.733381 -1.54969 -1.69418 -1.2765 2.8973 2.70229 2.14261 -0.929315 -0.172308 1.7438 -2.56951 2.8973 2.09586 1.60663
0.760859 -0.368266 -2.34343 -0.917973 0.168368 2.72947 -2.52565 -2.1461 -1.10157 -0.361007 -0.527936 -2.8973 2.17259 0.726131
0.603722 -1.31067 -1.3625 -0.308875 -0.498592 2.44681 1.83355 -1.60449 -1.7628 -0.299263 -0.887263 2.43678 2.10676 2.56789
-1.61236 0.00641896 -0.0693604 -2.14206 2.8973 2.55011 -1.10138 1.73252 0.458147 -0.871372 -1.73239 2.8973 2.63027 0.299505
0.716306 -1.25907 -1.65682 -1.59979 -2.8973 2.42251 1.45297 -1.36008 0.0112511 1.98571 -2.25674 2.62239 2.35016 2.18199
-0.991506 1.42732 0.417821 -0.0698 -1.83569 2.53194 -1.02906 0.85885 1.74358 -1.88948 -1.37711 -2.8973 1.68464 -0.446367
-0.643434 1.71589 -2.57931 -0.866998 1.8005 2.4466 -1.11537 2.8973 -1.32222 -1.41056 -0.766421 -0.439182 2.59453 -0.934708
0.104576 0.0352766 -2.24097 -1.67608 1.77077 2.57468 0.689407 1.71151 0.752591 -0.840966 -0.924112 -0.105553 3 2.8973
-2.21009 0.329013 0.887418 -2.6825 -2.8973 1.76141 -2.40586 0.928757 1.64122 -1.05419 -0.219821 -2.8973 2.8327 1.34266
-2.67277 -0.933667 1.20265 -2.04417 2.45972 3 1.31693 0.454973 0.937227 0.712772 -0.707373 0.722441 3 0.507193
0.0459545 -0.289076 -1.19038 -1.59704 -1.61297 2.72349 0.373756 0.781286 1.45721 -2.83802 -0.785993 -2.8973 2.19016 -1.06488
0.341086 -1.63626 -0.991358 -1.48383 -2.10215 2.54142 -2.62642 -0.959601 -0.213135 2.04276 -1.55447 -1.86648 3 -2.83436
-1.36849 0.533323 -1.26679 -1.58809 2.159 2.03717 2.88867 1.42779 1.3177 2.29323 -0.0900758 2.8973 2.54073 1.09837
2.8973 -0.88478 1.56729 -1.3362 1.45204 2.97949 0.0665058 -2.28615 -1.7628 0.449553 -1.42575 -2.8973 1.79692 -2.69934
-0.476592 1.02773 -1.06363 -2.64299 -2.8973 1.66721 2.8973 -2.17452 -1.7628 -0.668307 -0.0832133 1.13973 3 2.1875
-0.176243 0.887999 -1.55351 -1.28822 0.689382 2.97058 -1.08369 -0.0634164 1.07569 1.61235 -0.696103 -0.548711 2.64126 -0.932587
-1.20718 1.6515 -1.07912 -1.6597 -2.8973 1.74573 1.19376 1.79968 1.1465 -0.477461 -1.50642 -2.47226 2.26358 -1.63882
0.509691 -1.43846 -1.99626 -2.48362 2.84541 1.67749 1.30242 1.24596 1.7628 -1.4603 -0.90734 -2.77194 2.46239 -2.87286
-0.431147 1.21846 -1.9078 -1.45097 2.15374 2.57543 0.80416 2.79549 -1.50271 -1.01292 -1.70937 -2.15094 2.48754 -2.59797
1.76887 -0.976179 1.15455 -0.354143 2.10103 2.40318 -0.604368 -2.8973 0.0606336 -2.44289 -1.48923 0.665891 3 -1.8854
-2.55878 0.773276 1.68486 -2.09351 -2.5332 2.06133 -2.19105 -0.198109 1.60307 1.75291 -1.203 -1.95856 2.99991 2.8063
2.8973 0.97715 1.88585 -2.09152 -2.56109 2.79157 2.8973 -1.81948 -0.482086 2.76083 -1.2184 2.8973 3 0.753951
-0.75552 0.158323 -0.715442 -1.39638 -1.12233 3 -2.8973 2.8973 -0.646854 -1.81121 -1.24234 -0.482182 3 2.41535
2.42494 -0.999589 1.14262 -1.85097 2.38787 1.92739 2.16101 1.89829 1.51491 -2.1634 -1.17627 2.2334 2.52853 0.797472
-1.71078 1.7628 -2.88886 -1.12363 -2.8973 2.15075 0.308262 -0.44079 -1.06965 1.12882 -1.89492 2.09402 2.68879 2.8973
-0.979699 -0.653406 -0.779228 -2.3864 2.8973 2.82651 2.8973 -2.09145 -1.41124 2.5892 -0.0698 0.39256 3 -1.38252
-1.72453 0.772508 -0.606819 -0.0698 0.841512 2.38379 1.21039 1.08319 0.837644 -2.61105 -0.0698 2.47013 2.34167 -2.8973
0.346161 0.613349 -2.18563 -1.86355 1.76282 2.81926 -0.502971 -2.18545 -1.09775 1.59236 -0.0698 1.71206 2.69272 -2.50147
2.88221 0.0556082 1.27735 -2.48744 2.47476 2.15103 1.57735 0.517829 1.7628 1.74914 -1.0535 2.8973 2.58279 1.85431
-2.05345 1.04374 -1.10661 -0.533941 2.3229 2.17041 -1.39055 -1.35095 -0.73359 2.79686 -0.814766 -1.28075 2.55065 0.034583
-0.629711 0.479284 -0.391657 -1.57519 -2.05188 2.46802 -0.178 2.82309 -1.42697 -1.60146 -1.17379 -0.265892 3 -0.186134
-1.71488 1.62263 1.03886 -0.0698 1.19196 3 -2.8973 2.8973 1.47261 -1.3294 -2.63884 -2.7855 2.34582 -2.74702
1.90975 -0.391903 2.8973 -1.36789 -2.41616 2.94873 0.699256 -0.801738 0.743539 1.7082 -1.81279 2.8973 3 2.8973
-2.04044 -0.414357 0.344028 -2.73948 2.8973 2.32856 0.702275 -1.99718 -1.76278 0.658174 -0.352353 -2.8973 3 0.291213
-1.75063 1.7628 -2.8973 -1.6606 -2.8973 1.61604 1.2308 1.16085 0.561978 -0.0513454 -0.797645 -0.351226 2.90742 -2.68965
-1.2461 0.280806 -0.436756 -0.981635 0.220022 2.80919 2.24915 -2.24791 -0.855557 0.357294 -0.0875488 2.8973 2.33252 2.27885
-2.61367 -1.25916 1.30144 -2.48646 2.8973 2.70511 -0.34608 0.70543 1.34186 0.762524 -0.269996 0.770218 3 1.79887
-1.87714 1.62541 -1.92539 -0.515371 -2.8973 2.35172 1.8453 2.77718 1.7628 -1.63053 -1.81291 1.78418 3 1.41144
-2.03595 0.82598 -0.332924 -0.0739893 1.05152 2.32481 -1.84467 1.44071 0.689745 -0.496098 -0.403428 -0.0218943 2.58737 0.0339
1.11009 -1.7628 1.60248 -0.274976 -2.8973 2.39973 2.8973 2.65361 1.59372 -1.42674 -1.6655 -1.34473 3 2.8973
-0.89282 1.63532 -1.95868 -1.70715 2.8973 2.08829 1.95116 0.849835 -0.0420428 0.31634 -1.95657 -2.61167 2.72546 -1.96435
1.79265 -0.335923 2.7786 -1.31058 1.897 2.99996 -1.89176 1.93262 -0.172286 -0.8756 -1.75529 -2.70487 3 1.11319
0.847017 -0.402099 -2.27404 -1.15878 -0.572707 2.99608 0.983149 -2.37026 -1.72424 -0.106031 -1.56641 -2.8973 1.74841 -2.23073
0.380239 -1.7628 -0.961972 -1.73481 -2.37551 2.37225 -1.87033 1.77833 0.122222 -0.744218 -1.58185 -2.65179 3 -2.70032
2.25463 -1.07696 1.36117 -1.36857 2.39428 2.2934 1.49072 -1.41618 0.10967 2.5211 -1.71397 -2.31764 3 -1.97657
-1.00292 1.40924 -1.97515 -1.84715 2.79574 1.78557 -1.205 0.868414 0.379946 0.52072 -1.38281 -2.0401 2.70632 0.286053
0.0632066 1.60031 -1.83208 -1.68362 1.65873 2.87056 -0.782006 0.691906 0.937096 -0.675896 -0.774648 2.11705 2.39038 -2.45915
2.59112 -1.7628 1.42576 -1.15377 2.84445 3 -0.0740778 0.878902 0.170693 -0.454471 -2.27101 2.46057 2.08751 1.10926
-0.299166 0.109552 -1.30329 -1.64784 2.8973 3 0.509429 -0.331735 0.751255 1.52308 -1.56487 -2.22031 2.94265 2.88272
0.57948 -1.10664 -1.14478 -0.798586 -1.35772 2.53982 -1.35253 1.48917 0.225053 -0.281473 -1.18841 -0.763648 2.86149 0.47693
1.47739 -1.39065 -2.55052 -0.0698 0.0181975 3 -1.52055 -2.50681 0.536414 -2.77511 -2.41754 2.8973 2.79021 2.8973
-1.25602 0.521434 -0.175825 -1.62512 -2.88479 2.56792 -0.870589 1.83263 0.410015 -1.29219 -2.24905 2.62533 2.10783 -0.121702
1.59003 0.176867 2.72865 -1.86381 1.8173 2.76256 0.296256 1.10268 1.7628 2.8973 -1.03473 2.8973 2.25557 2.89728
2.8709 -0.366054 1.60027 -2.55316 2.87473 2.06915 0.373672 1.86225 1.7628 -1.67346 -1.25999 -2.8973 2.76253 0.106018
-1.90669 0.954447 -2.88076 -0.0698493 -2.89722 2.40168 -1.91783 -0.854408 -0.64121 1.51389 -1.22329 0.944862 2.78764 -0.286767
0.492601 -0.717224 -1.94511 -1.39611 -2.8973 3 -0.725095 -0.378968 1.42972 1.89457 -2.20323 -2.73699 2.22663 2.78272
-1.2351 1.03686 -0.793907 -0.552218 1.18401 3 -1.14343 1.19977 -0.467947 -0.3072 -2.11866 2.31331 3 2.87981
-1.99494 -0.510362 0.146475 -2.40194 2.44982 2.67638 2.57123 -2.00887 -1.29238 2.46761 -0.22239 0.601674 3 -0.240351
-1.01396 1.67727 -2.39046 -0.0698 0.688891 2.64395 0.605276 -0.465426 0.939214 0.852891 -1.49653 1.56021 2.49269 -2.8973
1.3834 -0.196858 -2.83806 -1.56047 -2.47651 2.92746 -1.61981 2.57331 -0.42871 -1.64206 -1.65632 2.78523 3 -0.735506
-0.360018 -0.686857 -1.25237 -2.02764 -2.8973 2.89924 2.60709 -1.93112 -0.455891 2.8973 -1.24148 -2.8973 3 1.09318
1.5345 -0.331318 -2.80706 -1.47446 -2.32339 2.76198 -0.0683604 1.85596 0.553643 -1.59508 -1.85808 2.28683 2.2342 -1.10842
1.80166 -1.24676 -0.27107 -0.0698 2.8409 2.6608 0.522338 -1.29135 0.468848 2.0876 -1.85976 1.73804 3 2.58024
-2.81373 1.1665 1.66716 -2.60399 -2.8973 1.80746 -0.74831 -1.92636 -1.7628 1.2574 -0.945585 -2.8973 2.45665 -0.365193
-1.30243 0.796516 -0.480024 -0.612312 0.478832 2.94341 2.36896 -1.00003 0.747641 2.04383 -1.8713 -1.34652 3 2.8973
-0.184555 -0.0349808 -1.75149 -1.47898 1.3838 2.76026 0.772224 1.20438 0.981701 0.72823 -0.0698 -1.1254 2.52807 2.8973
2.04268 -0.206545 2.61143 -1.27229 0.311196 3 2.8973 -1.24322 -0.841682 1.25176 -1.24835 1.97278 2.41838 0.690632
-0.9428 0.755744 -0.0423024 -0.746607 -1.40274 2.53811 2.8973 0.269782 1.25354 -2.12883 -0.117878 -2.8973 2.25971 2.11346
1.62193 -1.34341 -2.03321 -0.0698 -1.59352 2.89579 1.70632 1.78276 -0.728853 -0.966802 -2.15852 2.82453 3 0.089036
-1.71564 1.51543 2.12565 -0.0698 -1.21281 3 -0.395468 2.8973 1.65344 -1.82454 -2.63163 2.77015 2.3512 2.8973
-1.69051 1.76162 -1.46173 -0.0698 -2.35941 2.87041 0.518722 -2.16941 -0.422726 -2.89205 -2.59933 -2.8973 1.68616 -1.55023
0.136836 1.72724 -1.74515 -1.74624 1.64496 2.95555 -2.8973 0.164598 1.4983 1.7804 -0.438823 -0.605389 2.7361 0.281741
0.878196 -0.862593 -1.7098 -2.06205 -2.71139 1.9191 2.62716 2.8973 -1.7628 -1.3885 -1.23564 -1.46861 3 -2.53196
1.09221 -0.532006 -2.73407 -1.07112 1.20631 3 0.993572 -0.300021 -0.736723 1.26168 -1.80774 2.31445 3 0.681196
-1.78953 -0.0506468 0.364915 -1.68087 -1.8176 2.99012 -2.68213 0.338065 0.429331 0.565447 -1.17461 1.44006 3 1.27379
-1.15656 -0.0768273 -0.329721 -1.55952 -0.824073 3 -0.00567264 0.548191 0.960332 1.53184 -0.28067 -1.19451 2.58473 -0.891055
0.148753 -0.810312 -1.51022 -1.33543 -0.999767 2.93969 0.026363 1.62076 0.278099 -0.562774 -1.25834 -0.856013 3 -0.42473
2.682 -0.784239 1.30812 -2.53077 2.58463 1.76532 -1.62522 1.20313 1.51319 -1.31448 -0.103867 0.207542 3 -0.922022
2.55924 1.08446 1.93605 -2.1805 -2.57923 3 -2.8973 1.03092 1.7628 2.8973 -0.712441 2.8973 2.58989 -2.8973
2.17329 -0.551013 2.65901 -1.84851 -2.87195 2.41236 -1.92339 -0.609672 1.74336 1.52432 -1.91397 2.8973 2.81756 -1.12013
2.69843 0.963973 1.70993 -1.93912 1.56866 3 1.33238 -1.84524 -1.44279 -1.33437 -0.0698 -2.8973 2.75908 1.92528
-1.74787 1.7628 -2.22914 -1.43894 -2.89726 1.66173 -0.980278 -1.57425 -1.32074 1.18471 -0.0698 0.76901 2.58912 -0.454733
2.17678 -1.0773 2.02832 -0.69079 0.89216 3 0.293575 1.7059 -0.508765 -0.911719 -1.96823 2.02808 3 2.01614
0.263561 -1.7628 -1.12877 -1.8063 -2.49448 2.50009 -2.34249 1.55119 0.104723 -0.480116 -1.73418 -2.6859 2.86474 -2.05227
1.24597 -1.63232 0.95591 -1.06276 -2.8973 1.85094 2.14614 -1.44214 -1.7628 0.115959 -0.780164 2.08081 2.30212 2.23319
1.91739 -0.399327 2.8973 -1.22785 -1.70486 3 -2.26304 2.44421 -1.0958 -1.38093 -1.68913 -1.96266 3 -2.8973
2.04385 -0.489158 -2.8973 -1.91807 -2.35701 2.07091 2.10363 -2.76388 -1.53639 -2.8973 -0.163084 1.49987 2.53039 -2.8973
0.523069 -1.7628 -0.902579 -1.53548 -2.38775 2.42137 -2.13024 0.524745 -0.0413843 0.552816 -1.73712 -2.36208 2.97691 -2.8973
2.83047 -1.30946 1.38966 -1.07583 0.901026 2.83974 1.74832 -0.0769723 0.817239 0.801991 -0.824922 0.794658 2.62614 2.13767
0.433088 0.658633 -1.97917 -1.93638 2.60466 3 -2.41108 -2.54898 -0.58369 -2.78833 -1.03899 1.52126 3 -2.89034
-0.412144 0.264218 -1.20481 -1.57842 2.82246 3 1.16857 1.03012 0.0886976 -0.139523 -1.63046 2.27984 2.97062 -1.31682
-1.04303 0.666321 -0.763817 -1.05377 2.1102 3 1.29497 -2.47153 0.301506 -2.89651 -2.021 2.38912 2.9506 -0.580675
0.0823807 -1.6049 -1.47875 -1.71994 -2.7368 2.87654 2.14997 2.39083 0.792874 -1.37052 -1.84847 -2.86586 2.72039 1.07848
2.81812 -0.0313703 1.72537 -1.63545 1.84587 2.95753 -0.323327 -2.84771 -0.31556 -2.28214 -1.362 -2.14855 3 -1.15864
0.623797 -0.646489 -2.07699 -1.32856 -2.8973 3 2.55657 -1.76847 0.162238 2.78636 -2.02747 -2.8973 2.83064 1.06517
-2.64446 1.7628 2.29892 -1.554 -2.26314 2.37216 -1.78507 -2.55593 -0.0544937 -2.60402 -1.59971 -2.40298 3 2.8973
-0.143053 -0.214391 -2.09281 -2.4838 2.37019 2.08318 1.84974 1.08808 1.49555 0.460828 -0.212983 -2.37794 2.92688 1.8794
2.8973 1.48693 2.03863 -1.95426 -1.82835 2.70764 0.4362 1.45089 1.49014 -2.53484 -0.557805 2.24311 2.57983 -1.37877
-0.953442 1.7628 -1.75781 -0.756975 -2.89727 3 -2.8973 -1.02125 -0.377803 1.66369 -2.6754 2.79294 1.81668 -2.86109
2.8973 1.24089 1.45793 -2.00892 2.29746 2.87693 -0.0698251 -1.07079 -1.61351 1.59634 -1.16912 -2.8973 3 -0.601605
-0.205041 0.527963 -1.02249 -1.45679 -1.56853 2.74908 -0.251456 -2.7604 -1.30312 1.41652 -0.0698 2.8973 2.43124 -0.389773
-1.75188 1.7628 -2.8973 -1.68341 -2.8973 1.59303 0.638553 0.981166 0.773266 0.524105 -0.453949 -0.853916 2.69187 -2.03398
0.418093 -0.15563 -1.76822 -2.70989 -2.8973 1.94921 2.65638 -2.34822 -1.65062 -1.28621 -0.0894697 0.468013 3 2.62526
-1.63528 1.64586 -1.46827 -0.150042 -2.74385 2.90682 1.39455 -0.584665 1.7628 1.26434 -2.70581 2.84146 1.97486 2.75002
-1.67207 -0.0676584 0.339631 -2.4421 -2.78633 2.31866 -1.07671 -0.00692365 1.39926 1.44047 -1.10851 2.8973 3 -1.83556
-1.37193 1.15312 -1.1652 -0.676765 2.42161 2.71382 -2.79709 2.86752 -1.7628 -1.05743 -2.56962 -2.6618 1.77668 0.938319
