0.0368,4.9839,13.0000,1.0000
0.0524,4.5468,9.0000,1.0000
0.0422,4.6433,8.0000,1.0000
0.0261,4.5322,7.0000,1.0000
0.0434,4.5396,7.0000,1.0000
0.0601,4.4324,6.0000,1.0000
0.0726,4.5589,8.0000,1.0000
0.0358,4.5445,7.0000,1.0000
0.0427,4.7115,11.0000,1.0000
0.0506,4.5211,5.0000,1.0000
