0.0686,5.7499,29.0000,1.0000
0.0934,5.0701,6.0000,1.0000
0.0515,4.9772,15.0000,1.0000
0.0831,5.3193,16.0000,1.0000
0.0796,4.9728,9.0000,1.0000
0.0633,4.8946,8.0000,1.0000
0.0655,5.3015,16.0000,1.0000
0.1192,4.7688,8.0000,1.0000
0.1036,5.0801,11.0000,1.0000
0.0893,4.7148,5.0000,1.0000
