0.0654,4.6281,8.0000,1.0000
0.0620,5.3075,17.0000,1.0000
0.0777,4.8677,12.0000,1.0000
0.0845,5.1120,17.0000,1.0000
0.0645,5.1851,15.0000,1.0000
0.1226,4.8809,9.0000,1.0000
0.0710,4.6822,7.0000,1.0000
0.0724,5.3418,25.0000,1.0000
0.0525,4.8333,9.0000,1.0000
0.0644,4.8909,13.0000,1.0000
