0.0529,5.0568,9.0000,1.0000
0.0633,5.6454,23.0000,1.0000
0.0714,5.3499,21.0000,1.0000
0.0627,4.6975,8.0000,1.0000
0.0545,5.3314,20.0000,1.0000
0.0645,4.9770,14.0000,1.0000
0.0517,5.1831,13.0000,1.0000
0.0669,4.9898,13.0000,1.0000
0.0790,5.1632,14.0000,1.0000
0.0753,5.1766,14.0000,1.0000
