0.0556,5.2663,20.0000,1.0000,0.0023
0.0313,5.0041,14.0000,1.0000,0.0020
0.0436,4.6811,6.0000,1.0000,0.0020
0.0468,5.0181,13.0000,1.0000,0.0017
0.0336,5.0441,13.0000,1.0000,0.0021
0.0461,5.0365,22.0000,1.0000,0.0021
0.0409,4.8005,7.0000,1.0000,0.0021
0.0343,4.7262,9.0000,1.0000,0.0019
0.0436,5.0355,21.0000,1.0000,0.0021
0.0434,4.7223,7.0000,1.0000,0.0018
