0.0924,5.4819,9.0000,1.0000,0.0019
0.0625,5.6203,25.0000,1.0000,0.0016
0.0468,4.9438,10.0000,1.0000,0.0021
0.0492,4.8419,14.0000,1.0000,0.0017
0.0437,5.2154,14.0000,1.0000,0.0019
0.0469,5.1119,16.0000,1.0000,0.0016
0.0567,4.7204,6.0000,1.0000,0.0020
0.0629,5.1850,15.0000,1.0000,0.0018
0.0623,4.9463,12.0000,1.0000,0.0020
0.0672,5.8670,15.0000,1.0000,0.0022
