0.0745,5.6042,19.0000,1.0000,0.0022
0.0240,5.0823,9.0000,1.0000,0.0016
0.0283,4.9279,12.0000,1.0000,0.0020
0.0368,4.6910,6.0000,1.0000,0.0020
0.0355,4.9207,12.0000,1.0000,0.0020
0.0441,5.2573,13.0000,1.0000,0.0028
0.0290,4.6897,7.0000,1.0000,0.0019
0.0327,5.0656,13.0000,1.0000,0.0019
0.0349,4.7110,6.0000,1.0000,0.0018
0.0344,4.9253,12.0000,1.0000,0.0017
