0.0246,4.7341,11.0000,1.0000,0.0021
0.0275,4.6120,10.0000,1.0000,0.0020
0.0183,4.7838,10.0000,1.0000,0.0022
0.0130,4.4616,5.0000,1.0000,0.0019
0.0264,4.4841,7.0000,1.0000,0.0022
0.0219,4.5048,5.0000,1.0000,0.0018
0.0414,4.5151,7.0000,1.0000,0.0023
0.0146,4.5172,5.0000,1.0000,0.0020
0.0228,4.4583,6.0000,1.0000,0.0029
0.0240,4.9012,12.0000,1.0000,0.0020
